raceId,driverId,qualifyId,constructorId,Result,resultId,grid,final_race_pos,points,year,Race_round,circuitId,date,lat,lng,tempmax,tempmin,temp,dew,humidity,precip,snow,snowdepth,windspeed,winddir,cloudcover,ReachedQ2,ReachedQ3,Finished Race,SetQ1Time,Finished_Race,Q2_Millsec,Q3_Millsec,Q1_Millsec,race_time_hr,literal
901,31,5892,5,11,22161,11,10,1,2014,2,1,30/03/2014,2.76083,101.738,91.5,75.2,82.5,75.2,80.0,0.009,0.0,0.0,10.3,169.4,88.5,1,1,1,1,1,122400,-9999,121200,8,1
901,20,5897,4,16,22162,15,11,0,2014,2,1,30/03/2014,2.76083,101.738,91.5,75.2,82.5,75.2,80.0,0.009,0.0,0.0,10.3,169.4,88.5,1,1,1,1,1,122900,-9999,120200,8,1
901,6,5887,2,6,22163,6,12,0,2014,2,1,30/03/2014,2.76083,101.738,91.5,75.2,82.5,75.2,80.0,0.009,0.0,0.0,10.3,169.4,88.5,1,1,1,1,1,121500,121200,119300,8,1
901,5,5901,10,20,22164,20,13,0,2014,2,1,30/03/2014,2.76083,101.738,91.5,75.2,82.5,75.2,80.0,0.009,0.0,0.0,10.3,169.4,88.5,1,1,1,1,1,-9999,-9999,123600,8,1
901,50,5903,10,22,22165,22,14,0,2014,2,1,30/03/2014,2.76083,101.738,91.5,75.2,82.5,75.2,80.0,0.009,0.0,0.0,10.3,169.4,88.5,1,1,1,1,1,-9999,-9999,124400,8,1
901,43,5902,9,21,22166,21,15,0,2014,2,1,30/03/2014,2.76083,101.738,91.5,75.2,82.5,75.2,80.0,0.009,0.0,0.0,10.3,169.4,88.5,1,1,1,1,1,-9999,-9999,124400,8,1
901,8,5886,1,5,22167,5,0,0,2014,2,1,30/03/2014,2.76083,101.738,91.5,75.2,82.5,75.2,80.0,0.009,0.0,0.0,10.3,169.4,88.5,1,1,0,1,1,120100,120500,118900,8,1
901,41,5893,3,12,22168,12,0,0,2014,2,1,30/03/2014,2.76083,101.738,91.5,75.2,82.5,75.2,80.0,0.009,0.0,0.0,10.3,169.4,88.5,1,1,0,1,1,122400,-9999,121100,8,1
901,40,5899,3,18,22169,17,0,0,2014,2,1,30/03/2014,2.76083,101.738,91.5,75.2,82.5,75.2,80.0,0.009,0.0,0.0,10.3,169.4,88.5,1,1,0,1,1,-9999,-9999,122100,8,1
901,10,5890,5,9,22170,9,0,0,2014,2,1,30/03/2014,2.76083,101.738,91.5,75.2,82.5,75.2,80.0,0.009,0.0,0.0,10.3,169.4,88.5,1,1,0,1,1,122100,123100,121700,8,1
901,42,5900,9,19,22171,19,0,0,2014,2,1,30/03/2014,2.76083,101.738,91.5,75.2,82.5,75.2,80.0,0.009,0.0,0.0,10.3,169.4,88.5,1,1,0,1,1,-9999,-9999,122700,8,1
901,12,5898,4,17,22172,16,0,0,2014,2,1,30/03/2014,2.76083,101.738,91.5,75.2,82.5,75.2,80.0,0.009,0.0,0.0,10.3,169.4,88.5,1,1,0,1,1,-9999,-9999,122100,8,1
902,2,5905,7,2,22174,2,1,25,2014,3,3,06/04/2014,26.0325,50.5106,80.5,67.0,73.5,47.4,40.9,0.0,0.0,0.0,19.4,325.6,0.0,1,1,1,1,1,93900,93500,95300,15,1
902,11,5904,7,1,22175,1,2,18,2014,3,3,06/04/2014,26.0325,50.5106,80.5,67.0,73.5,47.4,40.9,0.0,0.0,0.0,19.4,325.6,0.0,1,1,1,1,1,93700,93200,95400,15,1
902,7,5908,6,5,22176,4,3,15,2014,3,3,06/04/2014,26.0325,50.5106,80.5,67.0,73.5,47.4,40.9,0.0,0.0,0.0,19.4,325.6,0.0,1,1,1,1,1,94700,94300,95000,15,1
902,8,5906,1,3,22177,13,4,12,2014,3,3,06/04/2014,26.0325,50.5106,80.5,67.0,73.5,47.4,40.9,0.0,0.0,0.0,19.4,325.6,0.0,1,1,1,1,1,94600,94100,96200,15,1
902,21,5915,6,12,22178,11,5,10,2014,3,3,06/04/2014,26.0325,50.5106,80.5,67.0,73.5,47.4,40.9,0.0,0.0,0.0,19.4,325.6,0.0,1,1,1,1,1,95100,-9999,94900,15,1
902,1,5914,1,11,22179,10,6,8,2014,3,3,06/04/2014,26.0325,50.5106,80.5,67.0,73.5,47.4,40.9,0.0,0.0,0.0,19.4,325.6,0.0,1,1,1,1,1,95000,-9999,95500,15,1
902,16,5911,8,8,22180,7,7,6,2014,3,3,06/04/2014,26.0325,50.5106,80.5,67.0,73.5,47.4,40.9,0.0,0.0,0.0,19.4,325.6,0.0,1,1,1,1,1,94800,94500,95100,15,1
902,27,5907,8,4,22181,3,8,4,2014,3,3,06/04/2014,26.0325,50.5106,80.5,67.0,73.5,47.4,40.9,0.0,0.0,0.0,19.4,325.6,0.0,1,1,1,1,1,94800,94200,94900,15,1
902,4,5913,2,10,22182,9,9,2,2014,3,3,06/04/2014,26.0325,50.5106,80.5,67.0,73.5,47.4,40.9,0.0,0.0,0.0,19.4,325.6,0.0,1,1,1,1,1,94700,95000,95300,15,1
902,6,5909,2,6,22183,5,10,1,2014,3,3,06/04/2014,26.0325,50.5106,80.5,67.0,73.5,47.4,40.9,0.0,0.0,0.0,19.4,325.6,0.0,1,1,1,1,1,94900,94400,95200,15,1
902,31,5916,5,13,22184,12,11,0,2014,3,3,06/04/2014,26.0325,50.5106,80.5,67.0,73.5,47.4,40.9,0.0,0.0,0.0,19.4,325.6,0.0,1,1,1,1,1,95100,-9999,95400,15,1
902,20,5919,4,16,22185,16,12,0,2014,3,3,06/04/2014,26.0325,50.5106,80.5,67.0,73.5,47.4,40.9,0.0,0.0,0.0,19.4,325.6,0.0,1,1,1,1,1,95900,-9999,96700,15,1
902,43,5925,9,22,22186,21,13,0,2014,3,3,06/04/2014,26.0325,50.5106,80.5,67.0,73.5,47.4,40.9,0.0,0.0,0.0,19.4,325.6,0.0,1,1,1,1,1,-9999,-9999,97900,15,1
902,12,5920,4,17,22187,17,14,0,2014,3,3,06/04/2014,26.0325,50.5106,80.5,67.0,73.5,47.4,40.9,0.0,0.0,0.0,19.4,325.6,0.0,1,1,1,1,1,-9999,-9999,96700,15,1
902,5,5922,10,19,22188,18,15,0,2014,3,3,06/04/2014,26.0325,50.5106,80.5,67.0,73.5,47.4,40.9,0.0,0.0,0.0,19.4,325.6,0.0,1,1,1,1,1,-9999,-9999,97100,15,1
902,42,5923,9,20,22189,19,16,0,2014,3,3,06/04/2014,26.0325,50.5106,80.5,67.0,73.5,47.4,40.9,0.0,0.0,0.0,19.4,325.6,0.0,1,1,1,1,1,-9999,-9999,97300,15,1
902,0,5910,0,7,22190,6,17,0,2014,3,3,06/04/2014,26.0325,50.5106,80.5,67.0,73.5,47.4,40.9,0.0,0.0,0.0,19.4,325.6,0.0,1,1,1,1,1,94700,94400,95700,15,1
902,30,5912,0,9,22191,8,0,0,2014,3,3,06/04/2014,26.0325,50.5106,80.5,67.0,73.5,47.4,40.9,0.0,0.0,0.0,19.4,325.6,0.0,1,1,0,1,1,94900,94700,95300,15,1
902,41,5918,3,15,22192,15,0,0,2014,3,3,06/04/2014,26.0325,50.5106,80.5,67.0,73.5,47.4,40.9,0.0,0.0,0.0,19.4,325.6,0.0,1,1,0,1,1,95900,-9999,96600,15,1
902,50,5924,10,21,22193,20,0,0,2014,3,3,06/04/2014,26.0325,50.5106,80.5,67.0,73.5,47.4,40.9,0.0,0.0,0.0,19.4,325.6,0.0,1,1,0,1,1,-9999,-9999,97900,15,1
902,10,5917,5,14,22194,14,0,0,2014,3,3,06/04/2014,26.0325,50.5106,80.5,67.0,73.5,47.4,40.9,0.0,0.0,0.0,19.4,325.6,0.0,1,1,0,1,1,95300,-9999,95800,15,1
902,40,5921,3,18,22195,22,0,0,2014,3,3,06/04/2014,26.0325,50.5106,80.5,67.0,73.5,47.4,40.9,0.0,0.0,0.0,19.4,325.6,0.0,1,1,0,1,1,-9999,-9999,96800,15,1
903,2,5950,7,1,22196,1,1,25,2014,4,2,20/04/2014,31.3389,121.22,62.4,55.4,58.9,51.8,77.6,0.004,0.0,0.0,10.4,50.3,86.9,1,1,1,1,1,114000,113900,115500,7,1
903,11,5953,7,4,22197,4,2,18,2014,4,2,20/04/2014,31.3389,121.22,62.4,55.4,58.9,51.8,77.6,0.004,0.0,0.0,10.4,50.3,86.9,1,1,1,1,1,115300,115100,116100,7,1
903,4,5954,2,5,22198,5,3,15,2014,4,2,20/04/2014,31.3389,121.22,62.4,55.4,58.9,51.8,77.6,0.004,0.0,0.0,10.4,50.3,86.9,1,1,1,1,1,115800,115600,117000,7,1
903,8,5951,1,2,22199,2,4,12,2014,4,2,20/04/2014,31.3389,121.22,62.4,55.4,58.9,51.8,77.6,0.004,0.0,0.0,10.4,50.3,86.9,1,1,1,1,1,115300,114500,116600,7,1
903,1,5952,1,3,22200,3,5,10,2014,4,2,20/04/2014,31.3389,121.22,62.4,55.4,58.9,51.8,77.6,0.004,0.0,0.0,10.4,50.3,86.9,1,1,1,1,1,114500,115000,115900,7,1
903,21,5957,6,8,22201,8,6,8,2014,4,2,20/04/2014,31.3389,121.22,62.4,55.4,58.9,51.8,77.6,0.004,0.0,0.0,10.4,50.3,86.9,1,1,1,1,1,116800,116400,115900,7,1
903,27,5956,8,7,22202,7,7,6,2014,4,2,20/04/2014,31.3389,121.22,62.4,55.4,58.9,51.8,77.6,0.004,0.0,0.0,10.4,50.3,86.9,1,1,1,1,1,116300,116300,116500,7,1
903,6,5960,2,11,22203,11,8,4,2014,4,2,20/04/2014,31.3389,121.22,62.4,55.4,58.9,51.8,77.6,0.004,0.0,0.0,10.4,50.3,86.9,1,1,1,1,1,116900,-9999,118300,7,1
903,7,5965,6,16,22204,16,9,2,2014,4,2,20/04/2014,31.3389,121.22,62.4,55.4,58.9,51.8,77.6,0.004,0.0,0.0,10.4,50.3,86.9,1,1,1,1,1,118300,-9999,118400,7,1
903,31,5962,5,13,22205,13,10,1,2014,4,2,20/04/2014,31.3389,121.22,62.4,55.4,58.9,51.8,77.6,0.004,0.0,0.0,10.4,50.3,86.9,1,1,1,1,1,117300,-9999,117300,7,1
903,0,5961,0,12,22206,12,11,0,2014,4,2,20/04/2014,31.3389,121.22,62.4,55.4,58.9,51.8,77.6,0.004,0.0,0.0,10.4,50.3,86.9,1,1,1,1,1,117000,-9999,117800,7,1
903,10,5958,5,9,22207,9,12,0,2014,4,2,20/04/2014,31.3389,121.22,62.4,55.4,58.9,51.8,77.6,0.004,0.0,0.0,10.4,50.3,86.9,1,1,1,1,1,116600,116800,117500,7,1
903,30,5964,0,15,22208,15,13,0,2014,4,2,20/04/2014,31.3389,121.22,62.4,55.4,58.9,51.8,77.6,0.004,0.0,0.0,10.4,50.3,86.9,1,1,1,1,1,117700,-9999,117400,7,1
903,12,5971,4,22,22209,22,14,0,2014,4,2,20/04/2014,31.3389,121.22,62.4,55.4,58.9,51.8,77.6,0.004,0.0,0.0,10.4,50.3,86.9,1,1,1,1,1,-9999,-9999,-9999,7,0
903,16,5955,8,6,22210,6,15,0,2014,4,2,20/04/2014,31.3389,121.22,62.4,55.4,58.9,51.8,77.6,0.004,0.0,0.0,10.4,50.3,86.9,1,1,1,1,1,116800,116100,116800,7,1
903,41,5966,3,17,22211,17,16,0,2014,4,2,20/04/2014,31.3389,121.22,62.4,55.4,58.9,51.8,77.6,0.004,0.0,0.0,10.4,50.3,86.9,1,1,1,1,1,-9999,-9999,119000,7,1
903,42,5968,9,19,22212,19,17,0,2014,4,2,20/04/2014,31.3389,121.22,62.4,55.4,58.9,51.8,77.6,0.004,0.0,0.0,10.4,50.3,86.9,1,1,1,1,1,-9999,-9999,119300,7,1
903,5,5967,10,18,22213,18,18,0,2014,4,2,20/04/2014,31.3389,121.22,62.4,55.4,58.9,51.8,77.6,0.004,0.0,0.0,10.4,50.3,86.9,1,1,1,1,1,-9999,-9999,119300,7,1
903,43,5970,9,21,22214,21,19,0,2014,4,2,20/04/2014,31.3389,121.22,62.4,55.4,58.9,51.8,77.6,0.004,0.0,0.0,10.4,50.3,86.9,1,1,1,1,1,-9999,-9999,120900,7,1
903,50,5969,10,20,22215,20,20,0,2014,4,2,20/04/2014,31.3389,121.22,62.4,55.4,58.9,51.8,77.6,0.004,0.0,0.0,10.4,50.3,86.9,1,1,1,1,1,-9999,-9999,120600,7,1
903,20,5959,4,10,22216,10,0,0,2014,4,2,20/04/2014,31.3389,121.22,62.4,55.4,58.9,51.8,77.6,0.004,0.0,0.0,10.4,50.3,86.9,1,1,0,1,1,116400,117100,118400,7,1
903,40,5963,3,14,22217,14,0,0,2014,4,2,20/04/2014,31.3389,121.22,62.4,55.4,58.9,51.8,77.6,0.004,0.0,0.0,10.4,50.3,86.9,1,1,0,1,1,117400,-9999,118100,7,1
904,2,5972,7,1,22218,1,1,25,2014,5,4,11/05/2014,41.57,2.26111,76.7,60.4,66.1,57.2,74.8,0.004,0.0,0.0,14.7,124.0,42.9,1,1,1,1,1,86200,85200,87200,12,1
904,11,5973,7,2,22219,2,2,18,2014,5,4,11/05/2014,41.57,2.26111,76.7,60.4,66.1,57.2,74.8,0.004,0.0,0.0,14.7,124.0,42.9,1,1,1,1,1,86100,85400,86800,12,1
904,8,5974,1,3,22220,3,3,15,2014,5,4,11/05/2014,41.57,2.26111,76.7,60.4,66.1,57.2,74.8,0.004,0.0,0.0,14.7,124.0,42.9,1,1,1,1,1,86600,86300,88100,12,1
904,1,5981,1,10,22221,15,4,12,2014,5,4,11/05/2014,41.57,2.26111,76.7,60.4,66.1,57.2,74.8,0.004,0.0,0.0,14.7,124.0,42.9,1,1,1,1,1,87100,-9999,88000,12,1
904,27,5975,8,4,22222,4,5,10,2014,5,4,11/05/2014,41.57,2.26111,76.7,60.4,66.1,57.2,74.8,0.004,0.0,0.0,14.7,124.0,42.9,1,1,1,1,1,87600,86600,88200,12,1
904,4,5978,2,7,22223,7,6,8,2014,5,4,11/05/2014,41.57,2.26111,76.7,60.4,66.1,57.2,74.8,0.004,0.0,0.0,14.7,124.0,42.9,1,1,1,1,1,87600,87100,88300,12,1
904,6,5977,2,6,22224,6,7,6,2014,5,4,11/05/2014,41.57,2.26111,76.7,60.4,66.1,57.2,74.8,0.004,0.0,0.0,14.7,124.0,42.9,1,1,1,1,1,87300,87100,88300,12,1
904,20,5976,4,5,22225,5,8,4,2014,5,4,11/05/2014,41.57,2.26111,76.7,60.4,66.1,57.2,74.8,0.004,0.0,0.0,14.7,124.0,42.9,1,1,1,1,1,87300,87000,88500,12,1
904,7,5983,6,12,22226,11,9,2,2014,5,4,11/05/2014,41.57,2.26111,76.7,60.4,66.1,57.2,74.8,0.004,0.0,0.0,14.7,124.0,42.9,1,1,1,1,1,88000,-9999,88500,12,1
904,21,5982,6,11,22227,10,10,1,2014,5,4,11/05/2014,41.57,2.26111,76.7,60.4,66.1,57.2,74.8,0.004,0.0,0.0,14.7,124.0,42.9,1,1,1,1,1,87700,-9999,88200,12,1
904,0,5979,0,8,22228,8,11,0,2014,5,4,11/05/2014,41.57,2.26111,76.7,60.4,66.1,57.2,74.8,0.004,0.0,0.0,14.7,124.0,42.9,1,1,1,1,1,87600,87300,88300,12,1
904,30,5986,0,15,22229,14,12,0,2014,5,4,11/05/2014,41.57,2.26111,76.7,60.4,66.1,57.2,74.8,0.004,0.0,0.0,14.7,124.0,42.9,1,1,1,1,1,-9999,-9999,88400,12,1
904,16,5980,8,9,22230,9,13,0,2014,5,4,11/05/2014,41.57,2.26111,76.7,60.4,66.1,57.2,74.8,0.004,0.0,0.0,14.7,124.0,42.9,1,1,1,1,1,87000,87400,88100,12,1
904,31,5984,5,13,22231,12,14,0,2014,5,4,11/05/2014,41.57,2.26111,76.7,60.4,66.1,57.2,74.8,0.004,0.0,0.0,14.7,124.0,42.9,1,1,1,1,1,88000,-9999,88100,12,1
904,12,5993,4,22,22232,22,15,0,2014,5,4,11/05/2014,41.57,2.26111,76.7,60.4,66.1,57.2,74.8,0.004,0.0,0.0,14.7,124.0,42.9,1,1,1,1,1,-9999,-9999,-9999,12,0
904,41,5985,3,14,22233,13,16,0,2014,5,4,11/05/2014,41.57,2.26111,76.7,60.4,66.1,57.2,74.8,0.004,0.0,0.0,14.7,124.0,42.9,1,1,1,1,1,88300,-9999,88400,12,1
904,40,5988,3,17,22234,16,17,0,2014,5,4,11/05/2014,41.57,2.26111,76.7,60.4,66.1,57.2,74.8,0.004,0.0,0.0,14.7,124.0,42.9,1,1,1,1,1,-9999,-9999,88600,12,1
904,42,5990,9,19,22235,18,18,0,2014,5,4,11/05/2014,41.57,2.26111,76.7,60.4,66.1,57.2,74.8,0.004,0.0,0.0,14.7,124.0,42.9,1,1,1,1,1,-9999,-9999,90200,12,1
904,43,5989,9,18,22236,17,19,0,2014,5,4,11/05/2014,41.57,2.26111,76.7,60.4,66.1,57.2,74.8,0.004,0.0,0.0,14.7,124.0,42.9,1,1,1,1,1,-9999,-9999,89600,12,1
904,50,5991,10,20,22237,19,20,0,2014,5,4,11/05/2014,41.57,2.26111,76.7,60.4,66.1,57.2,74.8,0.004,0.0,0.0,14.7,124.0,42.9,1,1,1,1,1,-9999,-9999,90300,12,1
904,5,5992,10,21,22238,20,0,0,2014,5,4,11/05/2014,41.57,2.26111,76.7,60.4,66.1,57.2,74.8,0.004,0.0,0.0,14.7,124.0,42.9,1,1,0,1,1,-9999,-9999,90400,12,1
904,10,5987,5,16,22239,21,0,0,2014,5,4,11/05/2014,41.57,2.26111,76.7,60.4,66.1,57.2,74.8,0.004,0.0,0.0,14.7,124.0,42.9,1,1,0,1,1,-9999,-9999,88200,12,1
905,11,5994,7,1,22240,1,1,25,2014,6,5,25/05/2014,43.7347,7.42056,68.6,55.6,63.1,48.7,59.8,0.0,0.0,0.0,15.0,272.7,70.5,1,1,1,1,1,76500,76000,77700,12,1
905,2,5995,7,2,22241,2,2,18,2014,6,5,25/05/2014,43.7347,7.42056,68.6,55.6,63.1,48.7,59.8,0.0,0.0,0.0,15.0,272.7,70.5,1,1,1,1,1,76400,76000,77800,12,1
905,8,5996,1,3,22242,3,3,15,2014,6,5,25/05/2014,43.7347,7.42056,68.6,55.6,63.1,48.7,59.8,0.0,0.0,0.0,15.0,272.7,70.5,1,1,1,1,1,77200,76400,77900,12,1
905,4,5998,2,5,22243,5,4,12,2014,6,5,25/05/2014,43.7347,7.42056,68.6,55.6,63.1,48.7,59.8,0.0,0.0,0.0,15.0,272.7,70.5,1,1,1,1,1,77200,76700,77900,12,1
905,21,6004,6,11,22244,11,5,10,2014,6,5,25/05/2014,43.7347,7.42056,68.6,55.6,63.1,48.7,59.8,0.0,0.0,0.0,15.0,272.7,70.5,1,1,1,1,1,77800,-9999,78400,12,1
905,0,6005,0,12,22245,12,6,8,2014,6,5,25/05/2014,43.7347,7.42056,68.6,55.6,63.1,48.7,59.8,0.0,0.0,0.0,15.0,272.7,70.5,1,1,1,1,1,78000,-9999,77900,12,1
905,16,6009,8,16,22246,16,7,6,2014,6,5,25/05/2014,43.7347,7.42056,68.6,55.6,63.1,48.7,59.8,0.0,0.0,0.0,15.0,272.7,70.5,1,1,1,1,1,-9999,-9999,78200,12,1
905,20,6007,4,14,22247,14,8,4,2014,6,5,25/05/2014,43.7347,7.42056,68.6,55.6,63.1,48.7,59.8,0.0,0.0,0.0,15.0,272.7,70.5,1,1,1,1,1,78200,-9999,78300,12,1
905,42,6012,9,19,22248,21,9,2,2014,6,5,25/05/2014,43.7347,7.42056,68.6,55.6,63.1,48.7,59.8,0.0,0.0,0.0,15.0,272.7,70.5,1,1,1,1,1,-9999,-9999,79300,12,1
905,30,6001,0,8,22249,8,10,1,2014,6,5,25/05/2014,43.7347,7.42056,68.6,55.6,63.1,48.7,59.8,0.0,0.0,0.0,15.0,272.7,70.5,1,1,1,1,1,77600,77600,78000,12,1
905,50,6015,10,22,22250,22,11,0,2014,6,5,25/05/2014,43.7347,7.42056,68.6,55.6,63.1,48.7,59.8,0.0,0.0,0.0,15.0,272.7,70.5,1,1,1,1,1,-9999,-9999,81700,12,1
905,6,5999,2,6,22251,6,12,0,2014,6,5,25/05/2014,43.7347,7.42056,68.6,55.6,63.1,48.7,59.8,0.0,0.0,0.0,15.0,272.7,70.5,1,1,1,1,1,77400,77400,77900,12,1
905,5,6014,10,21,22252,20,13,0,2014,6,5,25/05/2014,43.7347,7.42056,68.6,55.6,63.1,48.7,59.8,0.0,0.0,0.0,15.0,272.7,70.5,1,1,1,1,1,-9999,-9999,80100,12,1
905,43,6013,9,20,22253,19,14,0,2014,6,5,25/05/2014,43.7347,7.42056,68.6,55.6,63.1,48.7,59.8,0.0,0.0,0.0,15.0,272.7,70.5,1,1,1,1,1,-9999,-9999,79900,12,1
905,41,6010,3,17,22254,17,0,0,2014,6,5,25/05/2014,43.7347,7.42056,68.6,55.6,63.1,48.7,59.8,0.0,0.0,0.0,15.0,272.7,70.5,1,1,0,1,1,-9999,-9999,78700,12,1
905,27,6006,8,13,22255,13,0,0,2014,6,5,25/05/2014,43.7347,7.42056,68.6,55.6,63.1,48.7,59.8,0.0,0.0,0.0,15.0,272.7,70.5,1,1,0,1,1,78100,-9999,78400,12,1
905,10,6000,5,7,22256,7,0,0,2014,6,5,25/05/2014,43.7347,7.42056,68.6,55.6,63.1,48.7,59.8,0.0,0.0,0.0,15.0,272.7,70.5,1,1,0,1,1,77700,77500,77600,12,1
905,40,6011,3,18,22257,18,0,0,2014,6,5,25/05/2014,43.7347,7.42056,68.6,55.6,63.1,48.7,59.8,0.0,0.0,0.0,15.0,272.7,70.5,1,1,0,1,1,-9999,-9999,78700,12,1
905,31,6002,5,9,22258,9,0,0,2014,6,5,25/05/2014,43.7347,7.42056,68.6,55.6,63.1,48.7,59.8,0.0,0.0,0.0,15.0,272.7,70.5,1,1,0,1,1,77600,78100,78600,12,1
905,1,5997,1,4,22259,4,0,0,2014,6,5,25/05/2014,43.7347,7.42056,68.6,55.6,63.1,48.7,59.8,0.0,0.0,0.0,15.0,272.7,70.5,1,1,0,1,1,77100,76500,78400,12,1
906,8,6021,1,6,22262,6,1,25,2014,7,6,08/06/2014,45.5,-73.5228,82.0,60.2,71.9,51.9,51.2,0.0,0.0,0.0,10.1,240.0,13.1,1,1,1,1,1,75900,75600,77100,18,1
906,11,6016,7,1,22263,1,2,18,2014,7,6,08/06/2014,45.5,-73.5228,82.0,60.2,71.9,51.9,51.2,0.0,0.0,0.0,10.1,240.0,13.1,1,1,1,1,1,75300,74900,76500,18,1
906,1,6018,1,3,22264,3,3,15,2014,7,6,08/06/2014,45.5,-73.5228,82.0,60.2,71.9,51.9,51.2,0.0,0.0,0.0,10.1,240.0,13.1,1,1,1,1,1,76100,75500,77500,18,1
906,0,6024,0,9,22265,9,4,12,2014,7,6,08/06/2014,45.5,-73.5228,82.0,60.2,71.9,51.9,51.2,0.0,0.0,0.0,10.1,240.0,13.1,1,1,1,1,1,76200,76200,76600,18,1
906,21,6026,6,11,22266,11,5,10,2014,7,6,08/06/2014,45.5,-73.5228,82.0,60.2,71.9,51.9,51.2,0.0,0.0,0.0,10.1,240.0,13.1,1,1,1,1,1,76300,-9999,76900,18,1
906,4,6022,2,7,22267,7,6,8,2014,7,6,08/06/2014,45.5,-73.5228,82.0,60.2,71.9,51.9,51.2,0.0,0.0,0.0,10.1,240.0,13.1,1,1,1,1,1,76100,75800,77000,18,1
906,27,6019,8,4,22268,4,7,6,2014,7,6,08/06/2014,45.5,-73.5228,82.0,60.2,71.9,51.9,51.2,0.0,0.0,0.0,10.1,240.0,13.1,1,1,1,1,1,75800,75500,76800,18,1
906,10,6023,5,8,22269,8,8,4,2014,7,6,08/06/2014,45.5,-73.5228,82.0,60.2,71.9,51.9,51.2,0.0,0.0,0.0,10.1,240.0,13.1,1,1,1,1,1,76300,76200,77200,18,1
906,30,6027,0,12,22270,12,9,2,2014,7,6,08/06/2014,45.5,-73.5228,82.0,60.2,71.9,51.9,51.2,0.0,0.0,0.0,10.1,240.0,13.1,1,1,1,1,1,76300,-9999,76400,18,1
906,6,6025,2,10,22271,10,10,1,2014,7,6,08/06/2014,45.5,-73.5228,82.0,60.2,71.9,51.9,51.2,0.0,0.0,0.0,10.1,240.0,13.1,1,1,1,1,1,76200,76200,77000,18,1
906,7,6028,6,13,22272,13,11,0,2014,7,6,08/06/2014,45.5,-73.5228,82.0,60.2,71.9,51.9,51.2,0.0,0.0,0.0,10.1,240.0,13.1,1,1,1,1,1,76500,-9999,78200,18,1
906,16,6020,8,5,22273,5,12,0,2014,7,6,08/06/2014,45.5,-73.5228,82.0,60.2,71.9,51.9,51.2,0.0,0.0,0.0,10.1,240.0,13.1,1,1,1,1,1,75800,75600,76700,18,1
906,40,6031,3,16,22274,16,13,0,2014,7,6,08/06/2014,45.5,-73.5228,82.0,60.2,71.9,51.9,51.2,0.0,0.0,0.0,10.1,240.0,13.1,1,1,1,1,1,77300,-9999,77500,18,1
906,41,6037,3,22,22275,22,14,0,2014,7,6,08/06/2014,45.5,-73.5228,82.0,60.2,71.9,51.9,51.2,0.0,0.0,0.0,10.1,240.0,13.1,1,1,1,1,1,-9999,-9999,-9999,18,0
906,20,6029,4,14,22276,14,0,0,2014,7,6,08/06/2014,45.5,-73.5228,82.0,60.2,71.9,51.9,51.2,0.0,0.0,0.0,10.1,240.0,13.1,1,1,0,1,1,76700,-9999,77700,18,1
906,31,6030,5,15,22277,15,0,0,2014,7,6,08/06/2014,45.5,-73.5228,82.0,60.2,71.9,51.9,51.2,0.0,0.0,0.0,10.1,240.0,13.1,1,1,0,1,1,76700,-9999,76900,18,1
906,2,6017,7,2,22278,2,0,0,2014,7,6,08/06/2014,45.5,-73.5228,82.0,60.2,71.9,51.9,51.2,0.0,0.0,0.0,10.1,240.0,13.1,1,1,0,1,1,75100,75000,75800,18,1
906,5,6035,10,20,22279,21,0,0,2014,7,6,08/06/2014,45.5,-73.5228,82.0,60.2,71.9,51.9,51.2,0.0,0.0,0.0,10.1,240.0,13.1,1,1,0,1,1,-9999,-9999,79300,18,1
906,12,6032,4,17,22280,17,0,0,2014,7,6,08/06/2014,45.5,-73.5228,82.0,60.2,71.9,51.9,51.2,0.0,0.0,0.0,10.1,240.0,13.1,1,1,0,1,1,-9999,-9999,78300,18,1
906,50,6036,10,21,22281,20,0,0,2014,7,6,08/06/2014,45.5,-73.5228,82.0,60.2,71.9,51.9,51.2,0.0,0.0,0.0,10.1,240.0,13.1,1,1,0,1,1,-9999,-9999,79800,18,1
907,11,6040,7,3,22284,3,1,25,2014,8,22,22/06/2014,47.2197,14.7647,80.2,44.6,64.0,47.1,59.1,0.0,0.0,0.0,8.1,62.4,28.4,1,1,1,1,1,69000,68900,69700,12,1
907,2,6046,7,9,22285,9,2,18,2014,8,22,22/06/2014,47.2197,14.7647,80.2,44.6,64.0,47.1,59.1,0.0,0.0,0.0,8.1,62.4,28.4,1,1,1,1,1,69100,-9999,69500,12,1
907,27,6039,8,2,22286,2,3,15,2014,8,22,22/06/2014,47.2197,14.7647,80.2,44.6,64.0,47.1,59.1,0.0,0.0,0.0,8.1,62.4,28.4,1,1,1,1,1,69100,68800,70400,12,1
907,16,6038,8,1,22287,1,4,12,2014,8,22,22/06/2014,47.2197,14.7647,80.2,44.6,64.0,47.1,59.1,0.0,0.0,0.0,8.1,62.4,28.4,1,1,1,1,1,69200,68800,70300,12,1
907,4,6041,2,4,22288,4,5,10,2014,8,22,22/06/2014,47.2197,14.7647,80.2,44.6,64.0,47.1,59.1,0.0,0.0,0.0,8.1,62.4,28.4,1,1,1,1,1,69500,69300,70400,12,1
907,7,6048,6,11,22289,15,6,8,2014,8,22,22/06/2014,47.2197,14.7647,80.2,44.6,64.0,47.1,59.1,0.0,0.0,0.0,8.1,62.4,28.4,1,1,1,1,1,69800,-9999,70100,12,1
